"Plot Title: spawning_tank"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 10635918, SEN S/N: 10635918)","Intensity, Lux (LGR S/N: 10635918, SEN S/N: 10635918)","Coupler Attached (LGR S/N: 10635918)","Coupler Detached (LGR S/N: 10635918)","Host Connected (LGR S/N: 10635918)","Stopped (LGR S/N: 10635918)","End Of File (LGR S/N: 10635918)"
901,06/14/16 02:00:00 AM,26.488,0.0,,,,,
902,06/14/16 02:15:00 AM,26.488,0.0,,,,,
903,06/14/16 02:30:00 AM,26.488,0.0,,,,,
904,06/14/16 02:45:00 AM,26.488,0.0,,,,,
905,06/14/16 03:00:00 AM,26.488,0.0,,,,,
906,06/14/16 03:15:00 AM,26.390,0.0,,,,,
907,06/14/16 03:30:00 AM,26.390,0.0,,,,,
908,06/14/16 03:45:00 AM,26.390,0.0,,,,,
909,06/14/16 04:00:00 AM,26.292,0.0,,,,,
910,06/14/16 04:15:00 AM,26.292,0.0,,,,,
911,06/14/16 04:30:00 AM,26.292,0.0,,,,,
912,06/14/16 04:45:00 AM,26.292,0.0,,,,,
913,06/14/16 05:00:00 AM,26.292,0.0,,,,,
914,06/14/16 05:15:00 AM,26.292,0.0,,,,,
915,06/14/16 05:30:00 AM,26.195,0.0,,,,,
916,06/14/16 05:45:00 AM,26.292,0.0,,,,,
917,06/14/16 06:00:00 AM,26.292,53.8,,,,,
918,06/14/16 06:15:00 AM,26.292,86.1,,,,,
919,06/14/16 06:30:00 AM,26.292,236.8,,,,,
920,06/14/16 06:45:00 AM,26.292,570.5,,,,,
921,06/14/16 07:00:00 AM,26.292,441.3,,,,,
922,06/14/16 07:15:00 AM,26.390,376.7,,,,,
923,06/14/16 07:30:00 AM,26.488,1894.5,,,,,
924,06/14/16 07:45:00 AM,26.488,1291.7,,,,,
925,06/14/16 08:00:00 AM,26.488,1291.7,,,,,
926,06/14/16 08:15:00 AM,26.585,1377.8,,,,,
927,06/14/16 08:30:00 AM,26.585,1377.8,,,,,
928,06/14/16 08:45:00 AM,26.585,1550.0,,,,,
929,06/14/16 09:00:00 AM,26.683,1463.9,,,,,
930,06/14/16 09:15:00 AM,26.683,624.3,,,,,
931,06/14/16 09:30:00 AM,26.781,3100.0,,,,,
932,06/14/16 09:45:00 AM,26.879,2927.8,,,,,
933,06/14/16 10:00:00 AM,26.879,1894.5,,,,,
934,06/14/16 10:15:00 AM,26.977,5166.7,,,,,
935,06/14/16 10:30:00 AM,26.879,1291.7,,,,,
936,06/14/16 10:45:00 AM,26.977,3616.7,,,,,
937,06/14/16 11:00:00 AM,26.879,2669.5,,,,,
938,06/14/16 11:15:00 AM,26.977,1550.0,,,,,
939,06/14/16 11:30:00 AM,26.977,3100.0,,,,,
940,06/14/16 11:45:00 AM,27.075,2927.8,,,,,
941,06/14/16 12:00:00 PM,26.977,2152.8,,,,,
942,06/14/16 12:15:00 PM,27.173,1550.0,,,,,
943,06/14/16 12:30:00 PM,27.272,3100.0,,,,,
944,06/14/16 12:45:00 PM,27.370,2325.0,,,,,
945,06/14/16 01:00:00 PM,27.272,1808.3,,,,,
946,06/14/16 01:15:00 PM,27.075,1894.5,,,,,
947,06/14/16 01:30:00 PM,27.173,1302.4,,,,,
948,06/14/16 01:45:00 PM,27.173,1980.6,,,,,
949,06/14/16 02:00:00 PM,27.370,4822.3,,,,,
950,06/14/16 02:15:00 PM,27.567,3444.5,,,,,
951,06/14/16 02:30:00 PM,27.665,1130.2,,,,,
952,06/14/16 02:45:00 PM,27.567,3961.1,,,,,
953,06/14/16 03:00:00 PM,27.567,2497.2,,,,,
954,06/14/16 03:15:00 PM,27.272,1162.5,,,,,
955,06/14/16 03:30:00 PM,27.173,818.1,,,,,
956,06/14/16 03:45:00 PM,27.173,355.2,,,,,
957,06/14/16 04:00:00 PM,27.272,753.5,,,,,
958,06/14/16 04:15:00 PM,27.272,710.4,,,,,
959,06/14/16 04:30:00 PM,27.075,549.0,,,,,
960,06/14/16 04:45:00 PM,27.075,624.3,,,,,
961,06/14/16 05:00:00 PM,27.075,549.0,,,,,
962,06/14/16 05:15:00 PM,27.075,484.4,,,,,
963,06/14/16 05:30:00 PM,26.977,376.7,,,,,
964,06/14/16 05:45:00 PM,26.977,376.7,,,,,
965,06/14/16 06:00:00 PM,26.977,333.7,,,,,
966,06/14/16 06:15:00 PM,26.977,247.6,,,,,
967,06/14/16 06:30:00 PM,26.977,161.5,,,,,
968,06/14/16 06:45:00 PM,26.879,75.3,,,,,
969,06/14/16 07:00:00 PM,26.879,32.3,,,,,
970,06/14/16 07:15:00 PM,26.879,0.0,,,,,
971,06/14/16 07:30:00 PM,26.781,0.0,,,,,
972,06/14/16 07:45:00 PM,26.781,0.0,,,,,
973,06/14/16 08:00:00 PM,26.781,0.0,,,,,
974,06/14/16 08:15:00 PM,26.683,0.0,,,,,
975,06/14/16 08:30:00 PM,26.683,0.0,,,,,
976,06/14/16 08:45:00 PM,26.683,0.0,,,,,
977,06/14/16 09:00:00 PM,26.683,0.0,,,,,
978,06/14/16 09:15:00 PM,26.683,0.0,,,,,
979,06/14/16 09:30:00 PM,26.683,0.0,,,,,
980,06/14/16 09:45:00 PM,26.683,0.0,,,,,
981,06/14/16 10:00:00 PM,26.683,0.0,,,,,
982,06/14/16 10:15:00 PM,26.585,0.0,,,,,
983,06/14/16 10:30:00 PM,26.585,0.0,,,,,
984,06/14/16 10:45:00 PM,26.585,0.0,,,,,
985,06/14/16 11:00:00 PM,26.585,0.0,,,,,
986,06/14/16 11:15:00 PM,26.585,0.0,,,,,
987,06/14/16 11:30:00 PM,26.488,0.0,,,,,
988,06/14/16 11:45:00 PM,26.488,0.0,,,,,
989,06/15/16 12:00:00 AM,26.488,0.0,,,,,
990,06/15/16 12:15:00 AM,26.488,0.0,,,,,
991,06/15/16 12:30:00 AM,26.488,0.0,,,,,
992,06/15/16 12:45:00 AM,26.488,0.0,,,,,
993,06/15/16 01:00:00 AM,26.488,0.0,,,,,
994,06/15/16 01:15:00 AM,26.488,0.0,,,,,
995,06/15/16 01:30:00 AM,26.488,0.0,,,,,
996,06/15/16 01:45:00 AM,26.488,0.0,,,,,
997,06/15/16 02:00:00 AM,26.488,0.0,,,,,
998,06/15/16 02:15:00 AM,26.488,0.0,,,,,
999,06/15/16 02:30:00 AM,26.488,0.0,,,,,
1000,06/15/16 02:45:00 AM,26.488,0.0,,,,,
1001,06/15/16 03:00:00 AM,26.488,0.0,,,,,
1002,06/15/16 03:15:00 AM,26.488,0.0,,,,,
1003,06/15/16 03:30:00 AM,26.390,0.0,,,,,
1004,06/15/16 03:45:00 AM,26.390,0.0,,,,,
1005,06/15/16 04:00:00 AM,26.390,0.0,,,,,
1006,06/15/16 04:15:00 AM,26.390,0.0,,,,,
1007,06/15/16 04:30:00 AM,26.390,0.0,,,,,
1008,06/15/16 04:45:00 AM,26.390,0.0,,,,,
1009,06/15/16 05:00:00 AM,26.390,0.0,,,,,
1010,06/15/16 05:15:00 AM,26.390,0.0,,,,,
1011,06/15/16 05:30:00 AM,26.390,0.0,,,,,
1012,06/15/16 05:45:00 AM,26.292,53.8,,,,,
1013,06/15/16 06:00:00 AM,26.292,645.8,,,,,
1014,06/15/16 06:15:00 AM,26.390,1216.3,,,,,
1015,06/15/16 06:30:00 AM,26.488,2755.6,,,,,
1016,06/15/16 06:45:00 AM,26.585,2497.2,,,,,
1017,06/15/16 07:00:00 AM,26.585,5166.7,,,,,
1018,06/15/16 07:15:00 AM,26.683,2583.4,,,,,
1019,06/15/16 07:30:00 AM,26.683,4477.8,,,,,
1020,06/15/16 07:45:00 AM,26.781,4650.0,,,,,
1021,06/15/16 08:00:00 AM,27.075,9644.5,,,,,
1022,06/15/16 08:15:00 AM,27.173,10677.8,,,,,
1023,06/15/16 08:30:00 AM,26.977,6544.5,,,,,
1024,06/15/16 08:45:00 AM,27.567,15155.7,,,,,
1025,06/15/16 09:00:00 AM,27.567,16533.4,,,,,
1026,06/15/16 09:15:00 AM,27.272,24800.2,,,,,
1027,06/15/16 09:30:00 AM,27.173,7577.8,,,,,
1028,06/15/16 09:45:00 AM,27.370,13089.0,,,,,
1029,06/15/16 10:00:00 AM,27.567,14466.8,,,,,
1030,06/15/16 10:15:00 AM,27.665,4994.5,,,,,
1031,06/15/16 10:30:00 AM,27.567,6200.0,,,,,
1032,06/15/16 10:45:00 AM,27.567,9300.1,,,,,
1033,06/15/16 11:00:00 AM,27.961,17911.2,,,,,
1034,06/15/16 11:15:00 AM,28.060,18600.1,,,,,
1035,06/15/16 11:30:00 AM,28.159,17911.2,,,,,
1036,06/15/16 11:45:00 AM,27.764,10333.4,,,,,
1037,06/15/16 12:00:00 PM,27.370,7577.8,,,,,
1038,06/15/16 12:15:00 PM,27.862,49600.3,,,,,
1039,06/15/16 12:30:00 PM,28.258,68889.3,,,,,
1040,06/15/16 12:45:00 PM,28.258,26178.0,,,,,
1041,06/15/16 01:00:00 PM,28.159,39955.8,,,,,
1042,06/15/16 01:15:00 PM,27.665,12400.1,,,,,
1043,06/15/16 01:30:00 PM,27.764,11711.2,,,,,
1044,06/15/16 01:45:00 PM,27.665,9300.1,,,,,
1045,06/15/16 02:00:00 PM,27.862,49600.3,,,,,
1046,06/15/16 02:15:00 PM,27.764,10677.8,,,,,
1047,06/15/16 02:30:00 PM,27.468,3788.9,,,,,
1048,06/15/16 02:45:00 PM,27.567,9644.5,,,,,
1049,06/15/16 03:00:00 PM,27.272,7233.4,,,,,
1050,06/15/16 03:15:00 PM,27.468,6200.0,,,,,
1051,06/15/16 03:30:00 PM,27.173,2497.2,,,,,
1052,06/15/16 03:45:00 PM,27.173,4822.3,,,,,
1053,06/15/16 04:00:00 PM,27.173,2927.8,,,,,
1054,06/15/16 04:15:00 PM,27.272,4994.5,,,,,
1055,06/15/16 04:30:00 PM,27.075,2755.6,,,,,
1056,06/15/16 04:45:00 PM,27.075,2669.5,,,,,
1057,06/15/16 05:00:00 PM,27.075,2238.9,,,,,
1058,06/15/16 05:15:00 PM,27.075,1636.1,,,,,
1059,06/15/16 05:30:00 PM,26.977,1097.9,,,,,
1060,06/15/16 05:45:00 PM,26.977,1550.0,,,,,
1061,06/15/16 06:00:00 PM,26.977,1550.0,,,,,
1062,06/15/16 06:15:00 PM,26.977,1550.0,,,,,
1063,06/15/16 06:30:00 PM,26.977,936.5,,,,,
1064,06/15/16 06:45:00 PM,26.879,290.6,,,,,
1065,06/15/16 07:00:00 PM,26.879,129.2,,,,,
1066,06/15/16 07:15:00 PM,26.781,53.8,,,,,
1067,06/15/16 07:30:00 PM,26.781,0.0,,,,,
1068,06/15/16 07:45:00 PM,26.781,0.0,,,,,
1069,06/15/16 08:00:00 PM,26.781,0.0,,,,,
1070,06/15/16 08:15:00 PM,26.781,0.0,,,,,
1071,06/15/16 08:30:00 PM,26.781,0.0,,,,,
1072,06/15/16 08:45:00 PM,26.781,0.0,,,,,
1073,06/15/16 09:00:00 PM,26.683,0.0,,,,,
1074,06/15/16 09:15:00 PM,26.683,0.0,,,,,
1075,06/15/16 09:30:00 PM,26.683,0.0,,,,,
1076,06/15/16 09:45:00 PM,26.683,0.0,,,,,
1077,06/15/16 10:00:00 PM,26.683,0.0,,,,,
1078,06/15/16 10:15:00 PM,26.683,0.0,,,,,
1079,06/15/16 10:30:00 PM,26.585,0.0,,,,,
1080,06/15/16 10:45:00 PM,26.585,0.0,,,,,
1081,06/15/16 11:00:00 PM,26.585,0.0,,,,,
1082,06/15/16 11:15:00 PM,26.488,0.0,,,,,
1083,06/15/16 11:30:00 PM,26.488,0.0,,,,,
1084,06/15/16 11:45:00 PM,26.488,0.0,,,,,
1085,06/16/16 12:00:00 AM,26.488,0.0,,,,,
1086,06/16/16 12:15:00 AM,26.488,0.0,,,,,
1087,06/16/16 12:30:00 AM,26.488,0.0,,,,,
1088,06/16/16 12:45:00 AM,26.488,0.0,,,,,
1089,06/16/16 01:00:00 AM,26.488,0.0,,,,,
1090,06/16/16 01:15:00 AM,26.488,0.0,,,,,
1091,06/16/16 01:30:00 AM,26.488,0.0,,,,,
1092,06/16/16 01:45:00 AM,26.488,0.0,,,,,
1093,06/16/16 02:00:00 AM,26.488,0.0,,,,,
1094,06/16/16 02:15:00 AM,26.488,0.0,,,,,
1095,06/16/16 02:30:00 AM,26.488,0.0,,,,,
1096,06/16/16 02:45:00 AM,26.488,0.0,,,,,
1097,06/16/16 03:00:00 AM,26.390,0.0,,,,,
1098,06/16/16 03:15:00 AM,26.390,0.0,,,,,
1099,06/16/16 03:30:00 AM,26.390,0.0,,,,,
1100,06/16/16 03:45:00 AM,26.390,0.0,,,,,
1101,06/16/16 04:00:00 AM,26.390,0.0,,,,,
1102,06/16/16 04:15:00 AM,26.390,0.0,,,,,
1103,06/16/16 04:30:00 AM,26.390,0.0,,,,,
1104,06/16/16 04:45:00 AM,26.390,0.0,,,,,
1105,06/16/16 05:00:00 AM,26.390,0.0,,,,,
1106,06/16/16 05:15:00 AM,26.390,0.0,,,,,
1107,06/16/16 05:30:00 AM,26.390,0.0,,,,,
1108,06/16/16 05:45:00 AM,26.292,10.8,,,,,
1109,06/16/16 06:00:00 AM,26.292,75.3,,,,,
1110,06/16/16 06:15:00 AM,26.292,247.6,,,,,
1111,06/16/16 06:30:00 AM,26.292,430.6,,,,,
1112,06/16/16 06:45:00 AM,26.292,1345.5,,,,,
1113,06/16/16 07:00:00 AM,26.390,1377.8,,,,,
1114,06/16/16 07:15:00 AM,26.488,1722.2,,,,,
1115,06/16/16 07:30:00 AM,26.488,1894.5,,,,,
1116,06/16/16 07:45:00 AM,26.390,1980.6,,,,,
1117,06/16/16 08:00:00 AM,26.488,3961.1,,,,,
1118,06/16/16 08:15:00 AM,26.585,3961.1,,,,,
1119,06/16/16 08:30:00 AM,26.683,4477.8,,,,,
1120,06/16/16 08:45:00 AM,26.781,4994.5,,,,,
1121,06/16/16 09:00:00 AM,26.879,6200.0,,,,,
1122,06/16/16 09:15:00 AM,26.781,4822.3,,,,,
1123,06/16/16 09:30:00 AM,27.173,5511.1,,,,,
1124,06/16/16 09:45:00 AM,26.977,3444.5,,,,,
1125,06/16/16 10:00:00 AM,27.075,4305.6,,,,,
1126,06/16/16 10:15:00 AM,27.272,4305.6,,,,,
1127,06/16/16 10:30:00 AM,27.272,8611.2,,,,,
1128,06/16/16 10:45:00 AM,27.468,6544.5,,,,,
1129,06/16/16 11:00:00 AM,27.665,18600.1,,,,,
1130,06/16/16 11:15:00 AM,27.961,19289.0,,,,,
1131,06/16/16 11:30:00 AM,28.159,9644.5,,,,,
1132,06/16/16 11:45:00 AM,28.060,8611.2,,,,,
1133,06/16/16 12:00:00 PM,28.060,9300.1,,,,,
1134,06/16/16 12:15:00 PM,28.060,19977.9,,,,,
1135,06/16/16 12:30:00 PM,28.159,14466.8,,,,,
1136,06/16/16 12:45:00 PM,28.060,52355.9,,,,,
1137,06/16/16 01:00:00 PM,27.567,26178.0,,,,,
1138,06/16/16 01:15:00 PM,27.468,28933.5,,,,,
1139,06/16/16 01:30:00 PM,27.272,4994.5,,,,,
1140,06/16/16 01:45:00 PM,27.272,5511.1,,,,,
1141,06/16/16 02:00:00 PM,27.370,5166.7,,,,,
1142,06/16/16 02:15:00 PM,27.370,17222.3,,,,,
1143,06/16/16 02:30:00 PM,27.173,4822.3,,,,,
1144,06/16/16 02:45:00 PM,27.173,4133.4,,,,,
1145,06/16/16 03:00:00 PM,27.173,5338.9,,,,,
1146,06/16/16 03:15:00 PM,27.272,3961.1,,,,,
1147,06/16/16 03:30:00 PM,27.075,4994.5,,,,,
1148,06/16/16 03:45:00 PM,27.370,3616.7,,,,,
1149,06/16/16 04:00:00 PM,27.468,2325.0,,,,,
1150,06/16/16 04:15:00 PM,27.272,3961.1,,,,,
1151,06/16/16 04:30:00 PM,27.173,3444.5,,,,,
1152,06/16/16 04:45:00 PM,27.075,2755.6,,,,,
1153,06/16/16 05:00:00 PM,27.075,1980.6,,,,,
1154,06/16/16 05:15:00 PM,26.977,2411.1,,,,,
1155,06/16/16 05:30:00 PM,26.977,1894.5,,,,,
1156,06/16/16 05:45:00 PM,26.879,882.6,,,,,
1157,06/16/16 06:00:00 PM,26.879,1377.8,,,,,
1158,06/16/16 06:15:00 PM,26.781,1377.8,,,,,
1159,06/16/16 06:30:00 PM,26.781,904.2,,,,,
1160,06/16/16 06:45:00 PM,26.683,602.8,,,,,
1161,06/16/16 07:00:00 PM,26.683,129.2,,,,,
1162,06/16/16 07:15:00 PM,26.683,21.5,,,,,
1163,06/16/16 07:30:00 PM,26.585,0.0,,,,,
1164,06/16/16 07:45:00 PM,26.585,0.0,,,,,
1165,06/16/16 08:00:00 PM,26.585,0.0,,,,,
1166,06/16/16 08:15:00 PM,26.585,0.0,,,,,
1167,06/16/16 08:30:00 PM,26.585,0.0,,,,,
1168,06/16/16 08:45:00 PM,26.585,0.0,,,,,
1169,06/16/16 09:00:00 PM,26.585,0.0,,,,,
1170,06/16/16 09:15:00 PM,26.488,0.0,,,,,
1171,06/16/16 09:30:00 PM,26.488,0.0,,,,,
1172,06/16/16 09:45:00 PM,26.488,0.0,,,,,
1173,06/16/16 10:00:00 PM,26.488,0.0,,,,,
1174,06/16/16 10:15:00 PM,26.488,0.0,,,,,
1175,06/16/16 10:30:00 PM,26.390,0.0,,,,,
1176,06/16/16 10:45:00 PM,26.390,0.0,,,,,
1177,06/16/16 11:00:00 PM,26.390,0.0,,,,,
1178,06/16/16 11:15:00 PM,26.390,0.0,,,,,
1179,06/16/16 11:30:00 PM,26.390,0.0,,,,,
1180,06/16/16 11:45:00 PM,26.390,0.0,,,,,
1181,06/17/16 12:00:00 AM,26.292,0.0,,,,,
1182,06/17/16 12:15:00 AM,26.292,0.0,,,,,
1183,06/17/16 12:30:00 AM,26.292,0.0,,,,,
1184,06/17/16 12:45:00 AM,26.292,0.0,,,,,
1185,06/17/16 01:00:00 AM,26.292,0.0,,,,,
1186,06/17/16 01:15:00 AM,26.292,0.0,,,,,
1187,06/17/16 01:30:00 AM,26.195,0.0,,,,,
1188,06/17/16 01:45:00 AM,26.195,0.0,,,,,
1189,06/17/16 02:00:00 AM,26.195,0.0,,,,,
1190,06/17/16 02:15:00 AM,26.195,0.0,,,,,
1191,06/17/16 02:30:00 AM,26.195,0.0,,,,,
1192,06/17/16 02:45:00 AM,26.195,0.0,,,,,
1193,06/17/16 03:00:00 AM,26.195,0.0,,,,,
1194,06/17/16 03:15:00 AM,26.292,0.0,,,,,
1195,06/17/16 03:30:00 AM,26.292,0.0,,,,,
1196,06/17/16 03:45:00 AM,26.292,0.0,,,,,
1197,06/17/16 04:00:00 AM,26.195,0.0,,,,,
1198,06/17/16 04:15:00 AM,26.292,0.0,,,,,
1199,06/17/16 04:30:00 AM,26.292,0.0,,,,,
1200,06/17/16 04:45:00 AM,26.292,0.0,,,,,
1201,06/17/16 05:00:00 AM,26.292,0.0,,,,,
1202,06/17/16 05:15:00 AM,26.195,0.0,,,,,
1203,06/17/16 05:30:00 AM,26.292,0.0,,,,,
1204,06/17/16 05:45:00 AM,26.195,21.5,,,,,
1205,06/17/16 06:00:00 AM,26.195,32.3,,,,,
1206,06/17/16 06:15:00 AM,26.195,236.8,,,,,
1207,06/17/16 06:30:00 AM,26.292,258.3,,,,,
1208,06/17/16 06:45:00 AM,26.292,236.8,,,,,
1209,06/17/16 07:00:00 AM,26.195,667.4,,,,,
1210,06/17/16 07:15:00 AM,26.097,129.2,,,,,
1211,06/17/16 07:30:00 AM,26.195,602.8,,,,,
1212,06/17/16 07:45:00 AM,26.195,871.9,,,,,
1213,06/17/16 08:00:00 AM,26.097,688.9,,,,,
1214,06/17/16 08:15:00 AM,26.097,635.1,,,,,
1215,06/17/16 08:30:00 AM,26.195,2325.0,,,,,
1216,06/17/16 08:45:00 AM,26.292,2497.2,,,,,
1217,06/17/16 09:00:00 AM,26.390,2927.8,,,,,
1218,06/17/16 09:15:00 AM,26.390,3272.2,,,,,
1219,06/17/16 09:30:00 AM,26.488,3788.9,,,,,
1220,06/17/16 09:45:00 AM,26.585,4305.6,,,,,
1221,06/17/16 10:00:00 AM,26.390,2755.6,,,,,
1222,06/17/16 10:15:00 AM,26.292,2152.8,,,,,
1223,06/17/16 10:30:00 AM,26.390,3100.0,,,,,
1224,06/17/16 10:45:00 AM,26.488,1894.5,,,,,
1225,06/17/16 11:00:00 AM,26.879,9300.1,,,,,
1226,06/17/16 11:15:00 AM,27.272,9644.5,,,,,
1227,06/17/16 11:30:00 AM,27.567,10677.8,,,,,
1228,06/17/16 11:45:00 AM,27.468,9644.5,,,,,
1229,06/17/16 12:00:00 PM,27.173,8266.7,,,,,
1230,06/17/16 12:15:00 PM,27.075,3788.9,,,,,
1231,06/17/16 12:30:00 PM,27.075,6200.0,,,,,
1232,06/17/16 12:45:00 PM,27.173,7577.8,,,,,
1233,06/17/16 01:00:00 PM,27.173,16533.4,,,,,
1234,06/17/16 01:15:00 PM,27.075,13777.9,,,,,
1235,06/17/16 01:30:00 PM,27.173,7233.4,,,,,
1236,06/17/16 01:45:00 PM,27.075,5166.7,,,,,
1237,06/17/16 02:00:00 PM,27.567,13777.9,,,,,
1238,06/17/16 02:15:00 PM,27.272,5511.1,,,,,
1239,06/17/16 02:30:00 PM,27.272,14466.8,,,,,
1240,06/17/16 02:45:00 PM,27.468,12400.1,,,,,
1241,06/17/16 03:00:00 PM,27.173,3961.1,,,,,
1242,06/17/16 03:15:00 PM,27.173,14466.8,,,,,
1243,06/17/16 03:30:00 PM,27.173,4133.4,,,,,
1244,06/17/16 03:45:00 PM,26.879,7577.8,,,,,
1245,06/17/16 04:00:00 PM,26.781,2755.6,,,,,
1246,06/17/16 04:15:00 PM,26.781,3100.0,,,,,
1247,06/17/16 04:30:00 PM,26.781,2755.6,,,,,
1248,06/17/16 04:45:00 PM,26.683,1130.2,,,,,
1249,06/17/16 05:00:00 PM,26.683,1076.4,,,,,
1250,06/17/16 05:15:00 PM,26.683,979.5,,,,,
1251,06/17/16 05:30:00 PM,26.585,699.7,,,,,
1252,06/17/16 05:45:00 PM,26.585,1097.9,,,,,
1253,06/17/16 06:00:00 PM,26.585,721.2,,,,,
1254,06/17/16 06:15:00 PM,26.585,2927.8,,,,,
1255,06/17/16 06:30:00 PM,26.585,2411.1,,,,,
1256,06/17/16 06:45:00 PM,26.488,1259.4,,,,,
1257,06/17/16 07:00:00 PM,26.292,1141.0,,,,,
1258,06/17/16 07:15:00 PM,23.773,322.9,,,,,
1259,06/17/16 07:27:01 PM,,,Logged,,,,
1260,06/17/16 07:27:05 PM,,,,Logged,,,
1261,06/17/16 07:27:12 PM,,,Logged,,,,
1262,06/17/16 07:27:19 PM,,,,,Logged,,
1263,06/17/16 07:27:50 PM,,,,,,Logged,Logged
